movieId,genres,original_title,id,overview,actors,director
165347,Action|Crime|Drama|Mystery|Thriller,Jack Reacher: Never Go Back,343611,"Jack Reacher must uncover the truth behind a major government conspiracy in order to clear his name. On the run as a fugitive from the law, Reacher uncovers a potential secret from his past that could change his life forever.","['tomcruise', 'cobiesmulders', 'aldishodge']",edwardzwick
165549,Drama,Manchester by the Sea,334541,"After his older brother passes away, Lee Chandler is forced to return home to care for his 16-year-old nephew. There he is compelled to deal with a tragic past that separated him from his family and the community where he was born and raised.","['caseyaffleck', 'michellewilliams', 'kylechandler']",kennethlonergan
165551,Drama,Lion,334543,"A five-year-old Indian boy gets lost on the streets of Calcutta, thousands of kilometers from home. He survives many challenges before being adopted by a couple in Australia; 25 years later, he sets out to find his lost family.","['sunnypawar', 'devpatel', 'rooneymara']",garthdavis
166024,(no genres listed),Whiplash,244786,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.","['milesteller', 'j.k.simmons', 'melissabenoist']",damienchazelle
166461,Adventure|Animation|Children|Comedy|Fantasy,Moana,277834,"In Ancient Polynesia, when a terrible curse incurred by Maui reaches an impetuous Chieftain's daughter's island, she answers the Ocean's call to seek out the demigod to set things right.","[""auli'icravalho"", 'dwaynejohnson', 'rachelhouse']",ronclements
166492,Comedy,Office Christmas Party,384682,"When his uptight CEO sister threatens to shut down his branch, the branch manager throws an epic Christmas party in order to land a big client and save the day, but the party gets way out of hand.","['jasonbateman', 'oliviamunn', 't.j.miller']",joshgordon
166526,Adventure|Sci-Fi,The Space Between Us,365942,A young man raised by scientists on Mars returns to Earth to find his father.,"['asabutterfield', 'brittrobertson', 'carlagugino']",peterchelsom
166528,Action|Adventure|Fantasy|Sci-Fi,Rogue One: A Star Wars Story,330459,A rogue band of resistance fighters unite for a mission to steal the Death Star plans and bring a new hope to the galaxy.,"['felicityjones', 'diegoluna', 'benmendelsohn']",garethedwards
166534,Drama|Horror|Thriller,Split,381288,"Though Kevin has evidenced 23 personalities to his trusted psychiatrist, Dr. Fletcher, there remains one still submerged who is set to materialize and dominate all the others. Compelled to abduct three teenage girls led by the willful, observant Casey, Kevin reaches a war for survival among all of those contained within him — as well as everyone around him — as the walls between his compartments shatter apart.","['jamesmcavoy', 'anyataylor-joy', 'bettybuckley']",m.nightshyamalan
166558,Action|Horror,Underworld: Blood Wars,346672,"Vampire death dealer Selene fends off brutal attacks from both the Lycan clan and the Vampire faction that betrayed her. With her only allies, David and his father Thomas, she must stop the eternal war between Lycans and Vampires, even if it means she has to make the ultimate sacrifice.","['katebeckinsale', 'theojames', 'larapulver']",annafoerster
166635,Adventure|Drama|Romance|Sci-Fi,Passengers,274870,"A spacecraft traveling to a distant colony planet and transporting thousands of people has a malfunction in its sleep chambers. As a result, two passengers are awakened 90 years early.","['jenniferlawrence', 'chrispratt', 'michaelsheen']",mortentyldum
166643,Drama,Hidden Figures,381284,"The untold story of Katherine G. Johnson, Dorothy Vaughan and Mary Jackson – brilliant African-American women working at NASA and serving as the brains behind one of the greatest operations in history – the launch of astronaut John Glenn into orbit. The visionary trio crossed all gender and race lines to inspire generations to dream big.","['tarajip.henson', 'octaviaspencer', 'janellemonae']",theodoremelfi
166705,Drama,Fences,393457,"In 1950s Pittsburgh, a frustrated African-American father struggles with the constraints of poverty, racism, and his own inner demons as he tries to raise a family.","['denzelwashington', 'violadavis', 'stephenhenderson']",denzelwashington
166946,Drama,The Founder,310307,"The true story of how Ray Kroc, a salesman from Illinois, met Mac and Dick McDonald, who were running a burger operation in 1950s Southern California. Kroc was impressed by the brothers’ speedy system of making the food and saw franchise potential. He maneuvered himself into a position to be able to pull the company from the brothers and create a billion-dollar empire.","['michaelkeaton', 'nickofferman', 'johncarrolllynch']",johnleehancock
167018,Comedy,Why Him?,356305,A dad forms a bitter rivalry with his daughter's young rich boyfriend.,"['bryancranston', 'jamesfranco', 'zoeydeutch']",johnhamburg
167036,Animation|Children|Comedy,Sing,335797,A koala named Buster recruits his best friend to help him drum up business for his theater by hosting a singing competition.,"['matthewmcconaughey', 'reesewitherspoon', 'sethmacfarlane']",garthjennings
167296,Drama,Iron Man,1726,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.","['robertdowneyjr.', 'terrencehoward', 'jeffbridges']",jonfavreau
167370,Action|Adventure|Sci-Fi,Assassin's Creed,121856,"Through unlocked genetic memories that allow him to relive the adventures of his ancestor in 15th century Spain, Callum Lynch discovers he's a descendant of the secret 'Assassins' society. After gaining incredible knowledge and skills, he is now poised to take on the oppressive Knights Templar in the present day.","['michaelfassbender', 'marioncotillard', 'jeremyirons']",justinkurzel
167380,Comedy|Drama,A Dog's Purpose,381289,A dog goes on quest to discover his purpose in life over the course of several lifetimes with multiple owners.,"['dennisquaid', 'brittrobertson', 'joshgad']",lassehallström
167746,Action|Animation|Comedy,The Lego Batman Movie,324849,"In the irreverent spirit of fun that made “The Lego Movie” a worldwide phenomenon, the self-described leading man of that ensemble—Lego Batman—stars in his own big-screen adventure. But there are big changes brewing in Gotham, and if he wants to save the city from The Joker’s hostile takeover, Batman may have to drop the lone vigilante thing, try to work with others and maybe, just maybe, learn to lighten up.","['willarnett', 'zachgalifianakis', 'michaelcera']",chrismckay
168250,Horror,Get Out,419430,"Chris and his girlfriend Rose go upstate to visit her parents for the weekend. At first, Chris reads the family's overly accommodating behavior as nervous attempts to deal with their daughter's interracial relationship, but as the weekend progresses, a series of increasingly disturbing discoveries lead him to a truth that he never could have imagined.","['danielkaluuya', 'allisonwilliams', 'bradleywhitford']",jordanpeele
168252,Action|Sci-Fi,Logan,263115,"In the near future, a weary Logan cares for an ailing Professor X in a hideout on the Mexican border. But Logan's attempts to hide from the world and his legacy are upended when a young mutant arrives, pursued by dark forces.","['hughjackman', 'patrickstewart', 'dafnekeen']",jamesmangold
168254,Action|Adventure|Fantasy,Kong: Skull Island,293167,"Explore the mysterious and dangerous home of the king of the apes as a team of explorers ventures deep inside the treacherous, primordial island.","['tomhiddleston', 'samuell.jackson', 'brielarson']",jordanvogt-roberts
168366,Fantasy|Romance,Beauty and the Beast,10020,"Follow the adventures of Belle, a bright young woman who finds herself in the castle of a prince who's been turned into a mysterious beast. With the help of the castle's enchanted staff, Belle soon learns the most important lesson of all -- that true beauty comes from within.","[""paigeo'hara"", 'robbybenson', 'richardwhite']",garytrousdale
168418,Animation|Children|Comedy,The Boss Baby,295693,"A story about how a new baby's arrival impacts a family, told from the point of view of a delightfully unreliable narrator, a wildly imaginative 7 year old named Tim.","['alecbaldwin', 'milesbakshi', 'jimmykimmel']",tommcgrath
168612,Action|Drama|Sci-Fi,Ghost in the Shell,315837,"In the near future, Major is the first of her kind: a human saved from a terrible crash, then cyber-enhanced to be a perfect soldier devoted to stopping the world's most dangerous criminals.","['scarlettjohansson', 'michaelpitt', 'pilouasbæk']",rupertsanders
168712,Drama|Romance,Fifty Shades Darker,341174,"When a wounded Christian Grey tries to entice a cautious Ana Steele back into his life, she demands a new arrangement before she will give him another chance. As the two begin to build trust and find stability, shadowy figures from Christian’s past start to circle the couple, determined to destroy their hopes for a future together.","['dakotajohnson', 'jamiedornan', 'ericjohnson']",jamesfoley
169982,Action|Adventure|Sci-Fi,Power Rangers,305470,"Saban's Power Rangers follows five ordinary teens who must become something extraordinary when they learn that their small town of Angel Grove — and the world — is on the verge of being obliterated by an alien threat. Chosen by destiny, our heroes quickly discover they are the only ones who can save the planet. But to do so, they will have to overcome their real-life issues and before it’s too late, band together as the Power Rangers.","['dacremontgomery', 'naomiscott', 'rjcyler']",deanisraelite
169984,Action|Horror|Sci-Fi|Thriller,Alien: Covenant,126889,"Bound for a remote planet on the far side of the galaxy, the crew of the colony ship 'Covenant' discovers what is thought to be an uncharted paradise, but is actually a dark, dangerous world – which has its sole inhabitant the 'synthetic', David, survivor of the doomed Prometheus expedition.","['michaelfassbender', 'katherinewaterston', 'billycrudup']",ridleyscott
